Morningstar Category,Name_1,Name_2,3-year Rank_1,3-year Rank_2,Expense Ratio - Net_1,3 Year Sharpe Ratio_1,Standard Deviation_1,3 Yr_1,Beta_1,Manager Tenure_1,Inception Date_1,Assets (Millions)_1,Turnover Rates_1,Load (Y/N)_1,NTF_1,Expense Ratio - Net_2,3 Year Sharpe Ratio_2,Standard Deviation_2,3 Yr_2,Beta_2,Manager Tenure_2,Inception Date_2,Assets (Millions)_2,Turnover Rates_2,Load (Y/N)_2,NTF_2,interestingness
Health,Fidelity Select Biotechnology Portfolio (FBIOX),Alger Health Sciences Fund Class C (AHSCX),6.0,90.0,0.0063,0.62,19.51,17.22,0.89,20 years,12/16/1985,5225.16,45.0,N,Y,0.019,-0.24,14.73,1.42,0.78,20 years,05/01/2002,66.07,233.38,Y,N,16.47450361144224
Health,BlackRock Health Sciences Opportunities Portfolio Institutional Shares (SHSSX),Perkins Discovery Fund (PDFDX),42.0,15.0,0.0084,0.22,12.88,7.92,0.55,22 years,12/21/1999,6536.11,43.0,N,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,16.395102320649
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Fidelity Select Pharmaceuticals Portfolio (FPHAX),53.0,8.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0067,0.7,17.16,17.05,0.65,9 years,06/18/2001,1352.03,45.0,N,Y,16.3914034651996
Health,Rydex Health Care Fund Class C (RYHCX),Fidelity Select Biotechnology Portfolio (FBIOX),73.0,6.0,0.0237999999999999,0.05,13.61,5.76,0.75,28 years,04/17/1998,17.9,236.0,Y,N,0.0063,0.62,19.51,17.22,0.89,20 years,12/16/1985,5225.16,45.0,N,Y,16.3344608170981
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Baron Health Care Fund Retail Shares (BHCFX),53.0,73.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.011,0.05,14.52,5.75,1.0,8 years,04/30/2018,144.04,49.0,N,Y,16.32447410659683
Health,The Hartford Healthcare Fund Class A (HGHAX),Perkins Discovery Fund (PDFDX),63.0,15.0,0.0129,0.09,14.48,6.27,0.65,5 years,05/01/2000,845.64,40.0,Y,Y,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,16.311202347084535
Health,Rydex Health Care Fund Class Investor (RYHIX),Fidelity Select Health Care Services Portfolio (FSHCX),52.0,98.0,0.0139,0.13,13.61,6.82,0.75,28 years,04/17/1998,17.9,236.0,N,Y,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,16.30511278453087
Health,Invesco Health Care Fund Class C (GTHCX),Perkins Discovery Fund (PDFDX),60.0,15.0,0.018,0.11,13.61,6.54,0.7,5 years,08/07/1989,1255.13,56.0,Y,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,16.200716389872458
Health,Eaton Vance Worldwide Health Sciences Fund Class C (ECHSX),Perkins Discovery Fund (PDFDX),74.0,15.0,0.0192999999999999,0.05,13.05,5.66,0.67,10 years,07/26/1985,862.7,30.0,Y,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,16.09371706415908
Health,BlackRock Health Sciences Opportunities Portfolio Investor A Shares (SHSAX),Perkins Discovery Fund (PDFDX),45.0,15.0,0.0109,0.2,12.89,7.65,0.55,22 years,12/21/1999,6536.11,43.0,Y,Y,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,16.056297980478725
Health,AlphaCentric Life Sciences and Healthcare Fund Class A (LYFAX),Fidelity Select Health Care Services Portfolio (FSHCX),29.0,98.0,0.0171,0.27,21.5,10.81,0.95,1 year,11/29/2019,37.02,164.0,Y,N,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,16.035365343117856
Health,Nomura Healthcare Fund Class C (DLHCX),Fidelity Select Health Care Services Portfolio (FSHCX),29.0,98.0,0.0196,0.41,13.34,10.51,0.5,18 years,09/28/2007,693.63,5.0,Y,N,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,16.028012713432165
Health,Fidelity Select Biotechnology Portfolio (FBIOX),Virtus KAR Health Sciences Fund Class C (RCGHX),6.0,90.0,0.0063,0.62,19.51,17.22,0.89,20 years,12/16/1985,5225.16,45.0,N,Y,0.0216,-0.23,14.73,1.63,,3 years,02/05/2002,103.63,8.0,Y,N,16.01452582123326
Health,Alger Health Sciences Fund Class A (AHSAX),Franklin Biotechnology Discovery Fund Class C (FBTDX),88.0,1.0,0.0118,-0.19,14.75,2.18,0.78,20 years,05/01/2002,66.07,233.38,Y,Y,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,15.989172808440136
Health,BlackRock Health Sciences Opportunities Portfolio Service Shares (SHISX),Perkins Discovery Fund (PDFDX),45.0,15.0,0.0115,0.2,12.89,7.59,0.55,22 years,12/21/1999,6536.11,43.0,N,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.955488325148288
Health,PGIM Jennison Health Sciences Fund- Class Z (PHSZX),Perkins Discovery Fund (PDFDX),14.0,15.0,0.0086,0.58,14.8,13.59,0.62,11 years,06/30/1999,1483.94,79.0,N,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.92858629294709
Health,Baron Health Care Fund Institutional Shares (BHCHX),Franklin Biotechnology Discovery Fund Class C (FBTDX),70.0,1.0,0.0085,0.07,14.52,6.03,1.0,8 years,04/30/2018,144.04,49.0,N,N,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,15.91445764001939
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Nomura Healthcare Fund Class A (DLHAX),53.0,25.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0121,0.47,13.35,11.34,0.5,18 years,09/28/2007,693.63,5.0,Y,N,15.878059252911331
Health,Fidelity Select Health Care Services Portfolio (FSHCX),Eventide Healthcare & Life Sciences Fund CLASS C SHARES (ETCHX),98.0,12.0,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,0.0231,0.41,24.27,14.9,,13 years,12/27/2012,1688.38,41.0,Y,N,15.832924005157224
Health,Fidelity Select Health Care Services Portfolio (FSHCX),Rydex Biotechnology Fund Class H (RYOAX),98.0,28.0,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,0.0163999999999999,0.36,16.47,10.96,0.82,28 years,04/01/1998,109.0,79.0,N,N,15.79701722146373
Health,Fidelity Select Health Care Services Portfolio (FSHCX),Rydex Biotechnology Fund Class A (RYBOX),98.0,28.0,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,0.0163999999999999,0.36,16.49,10.96,0.82,28 years,04/01/1998,109.0,79.0,Y,N,15.791303767470591
Health,Fidelity Select Health Care Portfolio (FSPHX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),44.0,31.0,0.0063,0.19,14.3,7.72,0.75,17 years,07/14/1981,6358.52,60.0,N,Y,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,15.719637187203347
Health,Baron Health Care Fund Institutional Shares (BHCHX),Vanguard Health Care Fund Investor Shares (VGHCX),70.0,53.0,0.0085,0.07,14.52,6.03,1.0,8 years,04/30/2018,144.04,49.0,N,N,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,15.714289968541381
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Virtus KAR Health Sciences Fund Class C (RCGHX),53.0,90.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0216,-0.23,14.73,1.63,,3 years,02/05/2002,103.63,8.0,Y,N,15.713578850602408
Health,AlphaCentric Life Sciences and Healthcare Fund Class I (LYFIX),Fidelity Select Health Care Services Portfolio (FSHCX),27.0,98.0,0.0146,0.28,21.51,11.08,0.95,1 year,11/29/2019,37.02,164.0,N,N,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,15.662307585317444
Health,Franklin Biotechnology Discovery Fund Class C (FBTDX),Baron Health Care Fund Retail Shares (BHCFX),1.0,73.0,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,0.011,0.05,14.52,5.75,1.0,8 years,04/30/2018,144.04,49.0,N,Y,15.580589463907295
Health,Vanguard Health Care Fund Investor Shares (VGHCX),PGIM Jennison Health Sciences Fund- Class A (PHLAX),53.0,14.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0113,0.56,14.8,13.28,0.62,11 years,06/30/1999,1483.94,79.0,Y,N,15.579076731596256
Health,DWS Health and Wellness Fund - Class Inst (SUHIX),Perkins Discovery Fund (PDFDX),50.0,15.0,0.0103,0.16,13.29,7.18,0.59,12 years,03/02/1998,259.79,1.0,N,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.568898410415265
Health,Alger Health Sciences Fund Class A (AHSAX),Franklin Biotechnology Discovery Fund Class A (FBDIX),88.0,1.0,0.0118,-0.19,14.75,2.18,0.78,20 years,05/01/2002,66.07,233.38,Y,Y,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,15.534036027653638
Health,Alger Health Sciences Fund Class Z (AHSZX),Franklin Biotechnology Discovery Fund Class A (FBDIX),86.0,1.0,0.0077,-0.17,14.76,2.6,0.78,20 years,05/01/2002,65.99,233.38,N,N,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,15.533853453242138
Health,BlackRock Health Sciences Opportunities Portfolio Institutional Shares (SHSSX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),42.0,31.0,0.0084,0.22,12.88,7.92,0.55,22 years,12/21/1999,6536.11,43.0,N,N,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,15.532795106636554
Health,Alger Health Sciences Fund Class Z (AHSZX),Eventide Healthcare & Life Sciences Fund CLASS C SHARES (ETCHX),86.0,12.0,0.0077,-0.17,14.76,2.6,0.78,20 years,05/01/2002,65.99,233.38,N,N,0.0231,0.41,24.27,14.9,,13 years,12/27/2012,1688.38,41.0,Y,N,15.519122267267665
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Fidelity Select Health Care Services Portfolio (FSHCX),53.0,98.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,15.499538370135115
Health,Franklin Biotechnology Discovery Fund Class C (FBTDX),Alger Health Sciences Fund Class C (AHSCX),1.0,90.0,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,0.019,-0.24,14.73,1.42,0.78,20 years,05/01/2002,66.07,233.38,Y,N,15.484229708197999
Health,Fidelity Select Health Care Services Portfolio (FSHCX),Rydex Biotechnology Fund Class Investor (RYOIX),98.0,25.0,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,0.0139,0.38,16.48,11.23,0.82,28 years,04/01/1998,109.0,79.0,N,Y,15.458212881293472
Health,Rydex Health Care Fund Class Investor (RYHIX),Perkins Discovery Fund (PDFDX),52.0,15.0,0.0139,0.13,13.61,6.82,0.75,28 years,04/17/1998,17.9,236.0,N,Y,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.43425154336655
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Lord Abbett Health Care Fund Class A (LHCAX),53.0,35.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0103,0.25,16.35,9.12,,7 years,07/31/2019,8.86,88.0,Y,Y,15.361602017310231
Health,Rydex Health Care Fund Class C (RYHCX),Franklin Biotechnology Discovery Fund Class A (FBDIX),73.0,1.0,0.0237999999999999,0.05,13.61,5.76,0.75,28 years,04/17/1998,17.9,236.0,Y,N,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,15.288316790957172
Health,PGIM Jennison Health Sciences Fund- Class A (PHLAX),Perkins Discovery Fund (PDFDX),14.0,15.0,0.0113,0.56,14.8,13.28,0.62,11 years,06/30/1999,1483.94,79.0,Y,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.2744017511401
Health,The Hartford Healthcare Fund Class C (HGHCX),Perkins Discovery Fund (PDFDX),74.0,15.0,0.0207,0.03,14.47,5.42,0.65,5 years,05/01/2000,845.64,40.0,Y,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.25789084395638
Health,Rydex Health Care Fund Class C (RYHCX),Fidelity Select Pharmaceuticals Portfolio (FPHAX),73.0,8.0,0.0237999999999999,0.05,13.61,5.76,0.75,28 years,04/17/1998,17.9,236.0,Y,N,0.0067,0.7,17.16,17.05,0.65,9 years,06/18/2001,1352.03,45.0,N,Y,15.243057204511821
Health,Putnam Global Health Care Fund Class C (PCHSX),Franklin Biotechnology Discovery Fund Class A (FBDIX),46.0,1.0,0.018,0.18,13.54,7.52,0.52,9 years,05/28/1982,1547.9,36.0,Y,N,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,15.237136279579726
Health,Rydex Health Care Fund Class C (RYHCX),Eventide Healthcare & Life Sciences Fund CLASS I SHARES (ETIHX),73.0,11.0,0.0237999999999999,0.05,13.61,5.76,0.75,28 years,04/17/1998,17.9,236.0,Y,N,0.0131,0.45,24.3,16.07,,13 years,12/27/2012,1688.38,41.0,N,N,15.21974841765011
Health,Vanguard Health Care Fund Investor Shares (VGHCX),PGIM Jennison Health Sciences Fund- Class Z (PHSZX),53.0,14.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0086,0.58,14.8,13.59,0.62,11 years,06/30/1999,1483.94,79.0,N,N,15.213684774102296
Health,BlackRock Health Sciences Opportunities Portfolio Investor A Shares (SHSAX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),45.0,31.0,0.0109,0.2,12.89,7.65,0.55,22 years,12/21/1999,6536.11,43.0,Y,Y,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,15.193990766466277
Health,Schwab Health Care Fund<sup>&trade;</sup> (SWHFX),Franklin Biotechnology Discovery Fund Class C (FBTDX),76.0,1.0,0.0079,0.02,13.18,5.31,0.5,13 years,07/03/2000,669.25,64.0,N,N,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,15.17437674245818
Health,Nomura Healthcare Fund Class A (DLHAX),Perkins Discovery Fund (PDFDX),25.0,15.0,0.0121,0.47,13.35,11.34,0.5,18 years,09/28/2007,693.63,5.0,Y,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.17319563625891
Health,T. Rowe Price Health Sciences Fund (PRHSX),Franklin Biotechnology Discovery Fund Class C (FBTDX),49.0,1.0,0.008,0.16,14.52,7.3,0.65,10 years,12/29/1995,12592.91,52.4,N,Y,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,15.156896481403717
Health,DWS Health and Wellness Fund - Class A (SUHAX),Perkins Discovery Fund (PDFDX),51.0,15.0,0.0133,0.14,13.28,6.86,0.59,12 years,03/02/1998,259.79,1.0,Y,Y,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.151799478129433
Health,Franklin Biotechnology Discovery Fund Class A (FBDIX),Eaton Vance Worldwide Health Sciences Fund Class C (ECHSX),1.0,74.0,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,0.0192999999999999,0.05,13.05,5.66,0.67,10 years,07/26/1985,862.7,30.0,Y,N,15.146147119765514
Health,Rydex Health Care Fund Class A (RYHEX),Perkins Discovery Fund (PDFDX),58.0,15.0,0.0163999999999999,0.11,13.61,6.54,0.75,28 years,04/17/1998,17.9,236.0,Y,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.100383367254475
Health,Rydex Health Care Fund Class H (RYHAX),Perkins Discovery Fund (PDFDX),58.0,15.0,0.0163999999999999,0.11,13.61,6.55,0.75,28 years,04/17/1998,17.9,236.0,N,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.098303930192863
Health,BlackRock Health Sciences Opportunities Portfolio Service Shares (SHISX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),45.0,31.0,0.0115,0.2,12.89,7.59,0.55,22 years,12/21/1999,6536.11,43.0,N,N,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,15.09318111113584
Health,BlackRock Health Sciences Opportunities Portfolio Investor C Shares (SHSCX),Perkins Discovery Fund (PDFDX),51.0,15.0,0.0185,0.14,12.88,6.82,0.55,22 years,12/21/1999,6536.11,43.0,Y,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,15.036589695794046
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Fidelity Select Medical Technology and Devices Portfolio (FSMEX),53.0,77.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0063,0.0,16.47,5.04,1.04,19 years,04/28/1998,4114.01,53.0,N,Y,15.035420606881878
Health,Fidelity Select Pharmaceuticals Portfolio (FPHAX),Alger Health Sciences Fund Class C (AHSCX),8.0,90.0,0.0067,0.7,17.16,17.05,0.65,9 years,06/18/2001,1352.03,45.0,N,Y,0.019,-0.24,14.73,1.42,0.78,20 years,05/01/2002,66.07,233.38,Y,N,15.032365355731663
Health,Nomura Healthcare Fund Class A (DLHAX),Fidelity Select Health Care Services Portfolio (FSHCX),25.0,98.0,0.0121,0.47,13.35,11.34,0.5,18 years,09/28/2007,693.63,5.0,Y,N,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,15.021472021037699
Health,T. Rowe Price Health Sciences Fund (PRHSX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),49.0,31.0,0.008,0.16,14.52,7.3,0.65,10 years,12/29/1995,12592.91,52.4,N,Y,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,15.018051072992622
Health,The Hartford Healthcare Fund Class C (HGHCX),Franklin Biotechnology Discovery Fund Class A (FBDIX),74.0,1.0,0.0207,0.03,14.47,5.42,0.65,5 years,05/01/2000,845.64,40.0,Y,N,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,14.963393444255479
Health,Janus Henderson Global Life Sciences Fund Class T (JAGLX),Fidelity Select Health Care Services Portfolio (FSHCX),23.0,98.0,0.0092,0.43,15.11,11.49,0.78,19 years,12/31/1998,5393.02,30.0,N,Y,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,14.94597364711453
Health,Alger Health Sciences Fund Class A (AHSAX),Eventide Healthcare & Life Sciences Fund CLASS C SHARES (ETCHX),88.0,12.0,0.0118,-0.19,14.75,2.18,0.78,20 years,05/01/2002,66.07,233.38,Y,Y,0.0231,0.41,24.27,14.9,,13 years,12/27/2012,1688.38,41.0,Y,N,14.915111360611938
Health,AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),Franklin Biotechnology Discovery Fund Class C (FBTDX),31.0,1.0,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,14.898108388296134
Health,Baron Health Care Fund Institutional Shares (BHCHX),Franklin Biotechnology Discovery Fund Class A (FBDIX),70.0,1.0,0.0085,0.07,14.52,6.03,1.0,8 years,04/30/2018,144.04,49.0,N,N,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,14.85512737816566
Health,Fidelity Select Biotechnology Portfolio (FBIOX),Perkins Discovery Fund (PDFDX),6.0,15.0,0.0063,0.62,19.51,17.22,0.89,20 years,12/16/1985,5225.16,45.0,N,Y,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,14.854083062557315
Health,Franklin Biotechnology Discovery Fund Class C (FBTDX),Virtus KAR Health Sciences Fund Institutional Class (HLHIX),1.0,85.0,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,0.0105,-0.16,14.73,2.73,,3 years,02/05/2002,103.63,8.0,N,N,14.830159253464494
Health,Franklin Biotechnology Discovery Fund Class A (FBDIX),Baron Health Care Fund Retail Shares (BHCFX),1.0,73.0,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,0.011,0.05,14.52,5.75,1.0,8 years,04/30/2018,144.04,49.0,N,Y,14.823355942587183
Health,AlphaCentric Life Sciences and Healthcare Fund Class I (LYFIX),Perkins Discovery Fund (PDFDX),27.0,15.0,0.0146,0.28,21.51,11.08,0.95,1 year,11/29/2019,37.02,164.0,N,N,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,14.820173823612828
Health,PGIM Jennison Health Sciences Fund- Class C (PHLCX),Fidelity Select Health Care Services Portfolio (FSHCX),18.0,98.0,0.0196,0.49,14.81,12.34,0.62,11 years,06/30/1999,1483.94,79.0,Y,N,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,14.80038926830022
Health,Alger Health Sciences Fund Class A (AHSAX),Fidelity Select Biotechnology Portfolio (FBIOX),88.0,6.0,0.0118,-0.19,14.75,2.18,0.78,20 years,05/01/2002,66.07,233.38,Y,Y,0.0063,0.62,19.51,17.22,0.89,20 years,12/16/1985,5225.16,45.0,N,Y,14.751483250248974
Health,Rydex Health Care Fund Class C (RYHCX),Eventide Healthcare & Life Sciences Fund CLASS N SHARES (ETNHX),73.0,11.0,0.0237999999999999,0.05,13.61,5.76,0.75,28 years,04/17/1998,17.9,236.0,Y,N,0.0151,0.44,24.28,15.83,,13 years,12/27/2012,1688.38,41.0,N,Y,14.746540676887996
Health,Janus Henderson Global Life Sciences Fund Class I (JFNIX),Fidelity Select Health Care Services Portfolio (FSHCX),22.0,98.0,0.0077,0.44,15.11,11.64,0.78,19 years,12/31/1998,5393.02,30.0,N,N,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,14.733916380411715
Health,Fidelity Select Health Care Services Portfolio (FSHCX),Eventide Healthcare & Life Sciences Fund Class A Shares (ETAHX),98.0,11.0,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,0.0156,0.44,24.28,15.79,,13 years,12/27/2012,1688.38,41.0,Y,N,14.724672774255744
Health,Franklin Biotechnology Discovery Fund Class C (FBTDX),Virtus KAR Health Sciences Fund Class C (RCGHX),1.0,90.0,0.0177,0.84,20.66,22.4,0.82,28 years,09/15/1997,1023.98,21.87,Y,N,0.0216,-0.23,14.73,1.63,,3 years,02/05/2002,103.63,8.0,Y,N,14.715590904254126
Health,Invesco Health Care Fund Class C (GTHCX),Franklin Biotechnology Discovery Fund Class A (FBDIX),60.0,1.0,0.018,0.11,13.61,6.54,0.7,5 years,08/07/1989,1255.13,56.0,Y,N,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,14.702702899212282
Health,Franklin Biotechnology Discovery Fund Class A (FBDIX),Virtus KAR Health Sciences Fund Class A (RAGHX),1.0,86.0,0.0102,0.88,20.68,23.32,0.82,28 years,09/15/1997,1023.22,21.87,Y,Y,0.0139999999999999,-0.18,14.72,2.42,,3 years,02/05/2002,103.63,8.0,Y,Y,14.692204908381218
Health,Eventide Healthcare & Life Sciences Fund CLASS I SHARES (ETIHX),Alger Health Sciences Fund Class C (AHSCX),11.0,90.0,0.0131,0.45,24.3,16.07,,13 years,12/27/2012,1688.38,41.0,N,N,0.019,-0.24,14.73,1.42,0.78,20 years,05/01/2002,66.07,233.38,Y,N,14.670851693794372
Health,Schwab Health Care Fund<sup>&trade;</sup> (SWHFX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),76.0,31.0,0.0079,0.02,13.18,5.31,0.5,13 years,07/03/2000,669.25,64.0,N,N,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,14.665990917487047
Health,Rydex Health Care Fund Class C (RYHCX),Eventide Healthcare & Life Sciences Fund Class A Shares (ETAHX),73.0,11.0,0.0237999999999999,0.05,13.61,5.76,0.75,28 years,04/17/1998,17.9,236.0,Y,N,0.0156,0.44,24.28,15.79,,13 years,12/27/2012,1688.38,41.0,Y,N,14.643817697224794
Health,Fidelity Select Health Care Services Portfolio (FSHCX),Eventide Healthcare & Life Sciences Fund CLASS N SHARES (ETNHX),98.0,11.0,0.0067,-0.4,20.06,-2.93,0.38,1 year,06/30/1986,865.51,61.0,N,Y,0.0151,0.44,24.28,15.83,,13 years,12/27/2012,1688.38,41.0,N,Y,14.638585291085437
Health,Vanguard Health Care Fund Investor Shares (VGHCX),Janus Henderson Global Life Sciences Fund Class T (JAGLX),53.0,23.0,0.0037,0.13,13.53,6.77,0.54,3 years,05/23/1984,39597.88,29.0,N,N,0.0092,0.43,15.11,11.49,0.78,19 years,12/31/1998,5393.02,30.0,N,Y,14.637831985182583
Health,Fidelity Select Health Care Portfolio (FSPHX),AlphaCentric Life Sciences and Healthcare Fund Class A (LYFAX),44.0,29.0,0.0063,0.19,14.3,7.72,0.75,17 years,07/14/1981,6358.52,60.0,N,Y,0.0171,0.27,21.5,10.81,0.95,1 year,11/29/2019,37.02,164.0,Y,N,14.634717331432247
Health,Eaton Vance Worldwide Health Sciences Fund Class I (EIHSX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),53.0,31.0,0.0093,0.13,13.03,6.72,0.67,10 years,07/26/1985,862.7,30.0,N,N,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,14.576700351984469
Health,Fidelity Select Medical Technology and Devices Portfolio (FSMEX),Perkins Discovery Fund (PDFDX),77.0,15.0,0.0063,0.0,16.47,5.04,1.04,19 years,04/28/1998,4114.01,53.0,N,Y,0.025,0.31,26.06,13.23,1.6,28 years,04/09/1998,6.87,10.08,N,N,14.5547691266206
Health,Putnam Global Health Care Fund Class A (PHSTX),AlphaCentric Life Sciences and Healthcare Fund Class C (LYFCX),37.0,31.0,0.0105,0.24,13.54,8.34,0.52,9 years,05/28/1982,1547.9,36.0,Y,Y,0.0246,0.23,21.49,10.0,0.95,1 year,11/29/2019,37.02,164.0,N,N,14.546783649495099
